lat,lon
40.873934354940076,-77.70452890691719
40.87349974728606,-77.70500957187251
40.873042267949046,-77.70550524348134
40.87260387053235,-77.70595533570115
40.872252671676954,-77.70652763130431
40.8717890415878,-77.70690141143047
40.87128073182844,-77.70726001666718
40.87074104820706,-77.70742044759909
40.870176701719544,-77.70767219693418
40.86979018930541,-77.70821373111907
40.86945159848929,-77.70882395447141
40.86944067816722,-77.70948016689492
40.869321312341754,-77.71015160569944
40.869163936814026,-77.71090714141042
40.86891774955031,-77.711608992378
40.868644894404696,-77.71229565955856
40.86851129141764,-77.71299727818048
40.86834830058368,-77.71360796518859
40.867877223348586,-77.7133406720614
40.86756464447196,-77.71284478657851
40.86724305624941,-77.71234890871712
40.866849592321614,-77.71184528141569
40.866388211472305,-77.71135705562106
40.86601635876134,-77.71089177004119
40.86550326528605,-77.71030430782903
40.86511176820089,-77.7097166241683
40.864637584986546,-77.7091978731172
40.864206641417624,-77.7087554142798
40.86371876435675,-77.70824427577563
40.86327990650821,-77.70794684066493
40.86292027331442,-77.70734417679786
40.86263791447836,-77.7067109299529
40.86220660375588,-77.70628368671986
40.86163947200614,-77.7058868794028
40.861145829727064,-77.70542893408185
40.86065435515499,-77.70507044089885
40.860224115103556,-77.70459729451669
